mode,load,0_resnet18-32,1_densenet161-16,2_mobilenet_v3_small-8
mps-uncap,1.0,7.7915191650390625,34.08503532409668,6.997823715209961
mig,1.0,9.534358978271484,56.39076232910156,4.037618637084961
