mode,load,0_inception_v3-16,1_resnet18-8,2_vgg11-4
mps-uncap,0.8,0.011205673217773438,0.008106231689453125,0.00858306884765625
mps-uncap,0.9,0.011205673217773438,0.008344650268554688,0.007867813110351562
mps-uncap,1.0,0.0133514404296875,0.0095367431640625,0.008344650268554688
mps-uncap,0.5,0.011205673217773438,0.010251998901367188,0.008821487426757812
mps-uncap,0.6,0.010251998901367188,0.010013580322265625,0.008344650268554688
mps-uncap,0.7,0.011205673217773438,0.008821487426757812,0.008106231689453125
mps-uncap,0.1,0.0133514404296875,0.011444091796875,0.010728836059570312
mps-uncap,0.2,0.012159347534179688,0.010728836059570312,0.00858306884765625
mps-uncap,0.3,0.012636184692382812,0.0095367431640625,0.008821487426757812
mps-uncap,0.4,0.012636184692382812,0.009298324584960938,0.009059906005859375
