mode,load,0_inception_v3-16,1_resnet18-8,2_vgg11-4
mps-uncap,0.8,17.491817474365234,5.251145362854002,4.0393781661987305
mps-uncap,0.9,17.830524444580078,5.189347267150878,4.266500473022461
mps-uncap,1.0,18.45487356185913,5.437250137329102,4.497420787811281
mps-uncap,0.5,14.620707035064697,4.4504451751708975,3.7885737419128414
mps-uncap,0.6,15.627129077911375,4.794998168945311,3.801393508911132
mps-uncap,0.7,15.419793128967285,5.044498443603515,4.003965854644775
mps-uncap,0.1,13.903164863586426,3.62091064453125,3.0835723876953103
mps-uncap,0.2,13.67696523666382,3.702402114868158,3.208675384521484
mps-uncap,0.3,13.602402210235587,4.050502777099608,3.3983016014099117
mps-uncap,0.4,13.773078918457024,4.327192306518555,3.7004637718200697
