mode,load,0_inception_v3-16,1_resnet18-8,2_vgg11-4
mps-uncap,0.8,11.859416961669922,2.9975175857543945,2.540707588195801
mps-uncap,0.9,14.183998107910156,3.4742355346679688,2.8493404388427734
mps-uncap,1.0,17.20273494720459,3.942728042602539,3.177762031555176
mps-uncap,0.5,11.216402053833008,2.9621124267578125,2.2220611572265625
mps-uncap,0.6,10.546088218688965,2.9184818267822266,2.2783279418945312
mps-uncap,0.7,10.42938232421875,2.9163360595703125,2.3980140686035156
mps-uncap,0.1,12.104392051696777,2.9878616333007812,1.950979232788086
mps-uncap,0.2,11.702179908752441,2.888917922973633,1.9446611404418945
mps-uncap,0.3,11.785745620727539,2.965211868286133,1.9485950469970703
mps-uncap,0.4,11.565685272216797,2.924680709838867,1.9996166229248047
