mode,load,0_inception_v3-16,1_resnet18-8,2_vgg11-4
mps-uncap,0.8,38.02852630615234,10.996603965759274,9.337067604064941
mps-uncap,0.9,80.41167259216306,20.663022994995117,16.618728637695312
mps-uncap,1.0,1516.750454902649,772.8560924530029,294.04935836792
mps-uncap,0.5,19.87020969390869,5.9741973876953125,4.581928253173828
mps-uncap,0.6,22.920870780944824,6.878662109375,5.115747451782227
mps-uncap,0.7,26.331305503845226,8.023929595947266,6.503701210021973
mps-uncap,0.1,13.835430145263672,3.561735153198242,2.495908737182617
mps-uncap,0.2,14.587974548339846,3.839349746704105,2.8739929199218754
mps-uncap,0.3,18.181538581848145,4.853200912475586,3.365302085876465
mps-uncap,0.4,19.083571434021,5.255317687988281,3.8463592529296875
