mode,load,0_inception_v3-16,1_resnet18-8,2_vgg11-4
mps-uncap,0.8,54.564037322997976,19.646711349487298,16.176764965057373
mps-uncap,0.9,207.31786727905265,51.65247917175278,32.82284736633301
mps-uncap,1.0,1608.7193369865417,1107.9120445251465,397.8206348419212
mps-uncap,0.5,21.542291641235373,6.809701919555653,5.666778087615966
mps-uncap,0.6,28.50593328475952,8.97085666656494,6.151866912841796
mps-uncap,0.7,34.57325458526611,10.947046279907225,9.337496757507324
mps-uncap,0.1,11.445724964141858,2.960605621337891,1.718101501464841
mps-uncap,0.2,13.179323673248293,2.921609878540038,2.0178198814392085
mps-uncap,0.3,14.982554912567085,4.748158454895013,3.0184626579284655
mps-uncap,0.4,18.75184059143066,5.242958068847656,3.7587189674377526
