mode,load,0_inception_v3-16,1_resnet18-8,2_vgg11-4
mps-uncap,0.8,69.57242012023919,23.30936908721922,18.88718605041504
mps-uncap,0.9,223.78473281860317,55.55195808410638,35.89797019958496
mps-uncap,1.0,1625.9350180625916,1111.961326599121,401.2682795524617
mps-uncap,0.5,32.385435104370124,9.987878799438477,8.104698657989497
mps-uncap,0.6,39.22585010528564,11.988778114318846,8.682203292846674
mps-uncap,0.7,45.26778459548946,14.364290237426752,11.98627948760988
mps-uncap,0.1,23.141205310821547,5.74833393096924,3.712081909179684
mps-uncap,0.2,24.053959846496586,5.705299377441405,4.2350172996521
mps-uncap,0.3,25.479142665862987,7.665791511535642,5.395452976226802
mps-uncap,0.4,29.29297685623167,8.223037719726562,6.291191577911378
