mode,load,0_efficientnet_b5-16,1_resnet101-4,2_vgg11-4
mps-uncap,0.8,15.180826187133789,5.1212310791015625,1.8265247344970703
mps-uncap,0.9,15.211820602416992,5.155801773071289,1.8305778503417969
mps-uncap,1.0,15.492439270019531,5.337238311767578,1.8420219421386719
mps-uncap,0.5,15.03610610961914,5.1898956298828125,1.8219947814941406
mps-uncap,0.6,15.014171600341797,5.185842514038086,1.8324851989746094
mps-uncap,0.7,15.208005905151367,5.118131637573242,1.8265247344970703
mps-uncap,0.1,15.052318572998047,5.360603332519531,1.8317699432373047
mps-uncap,0.2,15.016555786132812,5.177497863769531,1.8267631530761719
mps-uncap,0.3,15.029191970825195,5.112886428833008,1.8277168273925781
mps-uncap,0.4,15.022039413452148,5.1898956298828125,1.8324851989746094
