mode,load,0_efficientnet_b5-16,1_resnet101-4,2_vgg11-4
mps-uncap,0.8,29.13212776184082,17.737936973571777,4.507637023925781
mps-uncap,0.9,29.660892486572266,20.29821872711182,4.78825569152832
mps-uncap,1.0,30.367302894592285,20.987749099731445,4.996442794799806
mps-uncap,0.5,23.176240921020508,15.291213989257812,3.843545913696289
mps-uncap,0.6,24.949312210083008,16.289830207824707,4.142642021179199
mps-uncap,0.7,26.719331741333008,17.607831954956055,4.335188865661623
mps-uncap,0.1,22.112083435058594,12.7852201461792,2.2473812103271498
mps-uncap,0.2,22.557973861694336,13.525390625000002,2.7104377746582036
mps-uncap,0.3,22.11756706237793,13.9418363571167,3.2241344451904297
mps-uncap,0.4,22.531747817993164,14.451909065246584,3.506612777709961
