mode,load,0_efficientnet_b5-16,1_resnet101-4,2_vgg11-4
mps-uncap,0.8,15.121221542358398,5.066633224487305,1.8129348754882812
mps-uncap,0.9,15.177488327026367,5.100727081298828,1.819610595703125
mps-uncap,1.0,15.459537506103516,5.095481872558594,1.8279552459716797
mps-uncap,0.5,14.987945556640625,5.110979080200195,1.80816650390625
mps-uncap,0.6,14.995813369750977,5.126714706420898,1.8169879913330078
mps-uncap,0.7,15.019655227661133,5.051851272583008,1.813650131225586
mps-uncap,0.1,15.002012252807617,5.335807800292969,1.8184185028076172
mps-uncap,0.2,14.995574951171875,5.122661590576172,1.814126968383789
mps-uncap,0.3,15.011072158813477,5.100488662719727,1.8153190612792969
mps-uncap,0.4,14.986753463745117,5.054473876953125,1.8193721771240234
