mode,load,0_efficientnet_b7-16,1_mobilenet_v3_small-2,2_resnet152-16
mps-uncap,1.0,340.7400443724252,288.67506199877613,491.9020782704964
mig,1.0,274.79642396516914,483.8224599097475,321.94208488288655
