mode,load,0_mobilenet_v2-32,1_mobilenet_v3_small-4,2_resnet18-32,3_squeezenet1_1-4
mps-uncap,1.0,7.771015167236328,4.051446914672852,6.4678192138671875,1.7728805541992188
