mode,load,0_densenet121-32,1_resnet50-8,2_squeezenet1_1-16
mps-uncap,0.8,35.15299558639526,16.92092895507812,12.001216411590574
mps-uncap,0.9,34.01187181472778,17.076997756958008,11.705875396728516
mps-uncap,1.0,34.325313568115234,18.01415681838989,11.158943176269531
mps-uncap,0.5,33.230619430542006,17.04591751098632,11.385574340820327
mps-uncap,0.6,33.98914337158204,17.297005653381344,11.429281234741211
mps-uncap,0.7,34.80339050292969,17.66053438186646,11.54310226440429
mps-uncap,0.1,29.678256511688225,14.978640079498291,10.54824590682983
mps-uncap,0.2,29.068832397460938,15.340576171874996,10.721726417541513
mps-uncap,0.3,28.941607475280755,15.787494182586673,11.236252784729006
mps-uncap,0.4,31.812434196472164,15.44780731201172,12.385091781616211
