mode,load,0_densenet121-32,1_resnet50-8,2_squeezenet1_1-16
mps-uncap,0.8,29.960989952087402,9.313583374023438,5.325675010681152
mps-uncap,0.9,33.05327892303467,9.659767150878906,5.63359260559082
mps-uncap,1.0,32.77921676635742,11.452078819274902,5.207419395446777
mps-uncap,0.5,23.291826248168945,8.05807113647461,3.8950443267822266
mps-uncap,0.6,25.324106216430664,7.862091064453125,3.8864612579345703
mps-uncap,0.7,27.07850933074951,9.042739868164062,4.321575164794922
mps-uncap,0.1,24.074316024780273,10.591745376586914,4.132628440856934
mps-uncap,0.2,20.994901657104492,10.401248931884766,4.003763198852539
mps-uncap,0.3,21.16549015045166,9.446024894714355,4.044771194458008
mps-uncap,0.4,22.54796028137207,8.41522216796875,3.908395767211914
