mode,load,0_densenet121-32,1_resnet50-8,2_squeezenet1_1-16
mps-uncap,0.8,944.2807098843722,562.414357435287,2211.493558717734
mps-uncap,0.9,983.7041517660479,616.8165404503346,2488.4851158128795
mps-uncap,1.0,974.0299859613515,645.1708445589738,2722.18440219697
mps-uncap,0.5,581.7877643977803,355.65898085618846,1359.642113658446
mps-uncap,0.6,685.4954986377578,421.78445965364114,1691.5309696881336
mps-uncap,0.7,798.051594905026,479.7271052461379,1928.1610440867141
mps-uncap,0.1,112.51890599331422,74.54608998468066,269.17033192003214
mps-uncap,0.2,231.02146717354276,139.361319968618,552.4796559633596
mps-uncap,0.3,333.7355364827008,203.45654509036,844.5056184502514
mps-uncap,0.4,458.1951947667124,283.3926242123784,1096.258613651364
