mode,load,0_densenet121-32,1_resnet50-8,2_squeezenet1_1-16
mps-uncap,0.8,207.64660835266113,43.55888366699219,33.6160182952881
mps-uncap,0.9,1756.8519115447998,108.46445560455322,891.6093111038208
mps-uncap,1.0,6457.930564880371,3537.760186195375,1629.614806175232
mps-uncap,0.5,27.560758590698242,10.196971893310545,5.379080772399901
mps-uncap,0.6,42.06471443176272,14.29572105407715,8.27603340148926
mps-uncap,0.7,67.30318069458008,22.536683082580563,13.16995620727539
mps-uncap,0.1,0.06303787231445317,1.6956329345703156,0.0474691390991211
mps-uncap,0.2,10.503578186035162,3.7178039550781294,1.6383171081542984
mps-uncap,0.3,13.399910926818857,6.288480758666996,3.1321048736572266
mps-uncap,0.4,19.66733932495118,7.33637809753418,4.089689254760742
