mode,load,0_resnet152-16,1_resnet152-16
mig,0.1,24.621009826660156,29.653072357177734
mig,0.2,24.63054656982422,29.696941375732422
mig,0.3,24.472713470458984,29.61444854736328
mig,0.4,24.564266204833984,29.64949607849121
mig,0.5,24.57261085510254,29.64949607849121
mig,0.6,24.590492248535156,29.673337936401367
mig,0.7,24.610042572021484,29.6173095703125
mig,0.8,24.6121883392334,29.71792221069336
mig,0.9,24.666786193847656,29.662609100341797
mig,1.0,24.689674377441406,29.832124710083008
