mode,load,0_densenet201-2,1_efficientnet_b6-4,2_resnet18-32
mps-uncap,0.8,20.07436752319336,17.359256744384766,4.399776458740234
mps-uncap,0.9,20.51711082458496,17.022371292114258,4.709959030151367
mps-uncap,1.0,20.174026489257812,19.652605056762695,4.846334457397461
mps-uncap,0.5,20.32017707824707,16.929149627685547,4.39000129699707
mps-uncap,0.6,20.241737365722656,17.132043838500977,4.3773651123046875
mps-uncap,0.7,20.368099212646484,17.042875289916992,4.339694976806641
mps-uncap,0.1,20.637989044189453,17.229080200195312,4.719257354736328
mps-uncap,0.2,20.168781280517578,17.164230346679688,4.410505294799805
mps-uncap,0.3,20.117998123168945,16.951322555541992,4.361867904663086
mps-uncap,0.4,20.371437072753906,16.83950424194336,4.348993301391602
