mode,load,0_resnet18-4,1_resnet18-4
mig,0.1,270.0622631072467,265.7216245919267
mig,0.2,534.3222967652922,552.1578230372884
mig,0.3,790.1878439206317,799.2143111566638
mig,0.4,1048.1769849387515,1042.69151626013
mig,0.5,1336.5153061433828,1315.544840313383
mig,0.6,1581.32437096791,1587.9154856140062
mig,0.7,1818.2959540542365,1847.0425467277494
mig,0.8,2132.3886302723167,2097.709124242365
mig,0.9,2387.0542513447867,2133.9196886286213
mig,1.0,2610.435250068343,2134.637881464544
