mode,load,0_efficientnet_b6-32,1_resnet18-32,2_resnet34-32
mps-uncap,0.8,382.1280002593994,101.29880905151367,268.7044143676758
mps-uncap,0.9,713.813304901123,260.2276802062988,261.81864738464355
mps-uncap,1.0,1639.8205757141113,782.7837467193604,1119.4868087768555
mps-uncap,0.5,150.12764930725098,50.333261489868164,53.51877212524414
mps-uncap,0.6,260.73312759399414,57.524919509887695,93.18804740905762
mps-uncap,0.7,356.2591075897217,79.2384147644043,111.30857467651367
mps-uncap,0.1,68.21465492248535,16.554594039916992,24.166584014892578
mps-uncap,0.2,105.03196716308594,28.870582580566406,35.697221755981445
mps-uncap,0.3,93.04594993591309,39.92271423339844,36.26680374145508
mps-uncap,0.4,115.6301498413086,30.083179473876953,41.83459281921387
