mode,load,0_efficientnet_b6-32,1_resnet18-32,2_resnet34-32
mps-uncap,0.8,223.72345924377444,42.087793350219734,77.64568328857426
mps-uncap,0.9,457.904577255249,71.08683586120604,117.60811805725093
mps-uncap,1.0,1144.8461532592773,617.292308807373,815.7557487487795
mps-uncap,0.5,85.31928062438966,14.716148376464856,23.078918457031257
mps-uncap,0.6,119.30212974548343,19.80447769165039,27.900338172912598
mps-uncap,0.7,139.15085792541504,25.988578796386722,39.5956039428711
mps-uncap,0.1,43.108201026916504,5.96122741699219,9.446382522583008
mps-uncap,0.2,45.86353302001953,7.740640640258788,11.492919921875
mps-uncap,0.3,60.381340980529785,10.867595672607422,15.650868415832523
mps-uncap,0.4,73.69146347045901,12.13221549987793,18.498635292053223
