mode,load,0_efficientnet_b6-32,1_resnet18-32,2_resnet34-32
mps-uncap,0.8,68.35222244262695,13.892889022827148,23.32139015197754
mps-uncap,0.9,72.24426269531249,14.518308639526367,23.402738571166992
mps-uncap,1.0,74.07650947570801,14.882683753967285,26.080870628356934
mps-uncap,0.5,54.26664352416992,10.69321632385254,18.28160285949707
mps-uncap,0.6,59.51538085937501,12.14292049407959,19.42765712738037
mps-uncap,0.7,63.50855827331543,13.111042976379396,21.48892879486085
mps-uncap,0.1,41.99094772338868,4.531908035278322,8.852481842041016
mps-uncap,0.2,43.28596591949463,6.916570663452148,10.224199295043945
mps-uncap,0.3,47.90987968444824,8.35716724395752,13.46986293792725
mps-uncap,0.4,52.5310516357422,9.335041046142576,15.610742568969727
