mode,load,0_efficientnet_b6-32,1_resnet18-32,2_resnet34-32
mps-uncap,0.8,71.2893009185791,18.578052520751953,28.50055694580078
mps-uncap,0.9,75.48093795776367,18.680334091186523,27.475833892822266
mps-uncap,1.0,75.71268081665039,17.947912216186523,29.22224998474121
mps-uncap,0.5,66.42937660217285,17.444849014282227,27.49037742614746
mps-uncap,0.6,67.71039962768555,17.64702796936035,27.59838104248047
mps-uncap,0.7,69.98014450073242,18.294095993041992,28.185606002807617
mps-uncap,0.1,46.999216079711914,16.52836799621582,24.139881134033203
mps-uncap,0.2,59.68070030212402,17.809629440307617,25.476694107055664
mps-uncap,0.3,60.37569046020508,17.94743537902832,25.450468063354492
mps-uncap,0.4,59.55862998962402,16.413450241088867,27.79221534729004
