mode,load,0_efficientnet_b6-32,1_resnet18-32,2_resnet34-32
mps-uncap,0.8,70.7439136505127,17.036554813385013,27.51760005950928
mps-uncap,0.9,73.78751277923584,16.96789741516113,26.520071029663082
mps-uncap,1.0,74.9490761756897,16.600966453552246,27.755296230316162
mps-uncap,0.5,62.44230270385742,15.412721633911133,25.13709068298339
mps-uncap,0.6,65.94066619873047,16.333169937133782,25.70317983627319
mps-uncap,0.7,68.321213722229,16.548109054565426,26.75365686416626
mps-uncap,0.1,44.862933158874505,10.890393257141113,19.49396133422851
mps-uncap,0.2,47.1921181678772,13.359909057617191,22.01522111892701
mps-uncap,0.3,55.738084316253634,14.303779602050776,21.99617862701416
mps-uncap,0.4,57.35517501831055,14.371223449707035,23.107869625091553
