mode,load,0_densenet169-16,1_densenet201-8,2_inception_v3-16
mps-uncap,0.8,33.89739990234375,21.401405334472656,12.653112411499023
mps-uncap,0.9,1151.0810852050781,133.81505012512207,26.70741081237793
mps-uncap,1.0,4298.071622848511,124.2990493774414,3418.931007385254
mps-uncap,0.5,0.03063678741455078,0.030755996704101562,0.0247955322265625
mps-uncap,0.6,5.637526512145996,2.9709339141845703,1.2202262878417969
mps-uncap,0.7,15.340805053710938,10.303735733032227,6.683588027954102
mps-uncap,0.1,0.03457069396972656,0.04172325134277344,0.032901763916015625
mps-uncap,0.2,0.030279159545898438,0.030279159545898438,0.028848648071289062
mps-uncap,0.3,0.030159950256347656,0.028252601623535156,0.024557113647460938
mps-uncap,0.4,0.027894973754882812,0.029921531677246094,0.025510787963867188
