mode,load,0_densenet169-16,1_densenet201-8,2_inception_v3-16
mps-uncap,0.8,297.23215103149414,192.46459007263184,187.3002052307129
mps-uncap,0.9,2048.9726066589355,684.8220825195312,238.4486198425293
mps-uncap,1.0,9464.210033416748,527.0473957061768,6178.414344787598
mps-uncap,0.5,106.36091232299805,109.93003845214844,36.284685134887695
mps-uncap,0.6,140.70582389831543,146.10791206359863,91.08257293701172
mps-uncap,0.7,186.5391731262207,143.76163482666016,119.85659599304199
mps-uncap,0.1,34.194231033325195,51.35202407836914,32.52053260803223
mps-uncap,0.2,31.622886657714844,42.966365814208984,35.633087158203125
mps-uncap,0.3,43.9457893371582,53.85613441467285,31.60381317138672
mps-uncap,0.4,72.00360298156738,71.66743278503418,33.55121612548828
