mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-32,2_resnet101-2,3_resnet101-32
mps-uncap,1.0,0.0007152557373046875,0.010013580322265625,0.00286102294921875,0.0007152557373046875
