mode,load,0_mobilenet_v2-32,1_mobilenet_v2-4,2_squeezenet1_1-2,3_vgg11-32
mps-uncap,1.0,0.0007152557373046875,0.0007152557373046875,0.0007152557373046875,0.0007152557373046875
