mode,load,0_inception_v3-4,1_inception_v3-4,2_inception_v3-4,3_inception_v3-4
mig,0.1,12.087583541870117,12.175798416137695,11.890649795532227,12.026071548461914
mig,0.2,12.002944946289062,11.82854175567627,11.594533920288086,11.916399002075195
mig,0.3,9.435415267944336,9.608268737792969,9.261727333068848,11.667728424072266
mig,0.4,8.838891983032227,8.907556533813477,8.736133575439453,10.853052139282227
mig,0.5,8.063316345214844,8.294105529785156,8.195042610168457,11.414647102355957
mig,0.6,8.58163833618164,8.55708122253418,8.957147598266602,14.858484268188477
mig,0.7,11.175155639648438,10.820865631103516,10.824441909790039,17.863988876342773
mig,0.8,12.819409370422363,13.528704643249512,14.341592788696289,22.556066513061523
mig,0.9,22.205352783203125,22.181987762451172,24.492502212524414,39.354920387268066
mig,1.0,82.33237266540527,103.39212417602539,124.92251396179199,345.36147117614746
