mode,load,0_inception_v3-4,1_inception_v3-4,2_inception_v3-4,3_inception_v3-4
mig,0.1,12.599945068359375,12.72265911102295,12.370800971984863,12.54279613494873
mig,0.2,12.960004806518555,12.675070762634277,12.14900016784668,12.778472900390625
mig,0.3,11.106014251708984,11.3370418548584,11.190438270568848,12.842226028442383
mig,0.4,9.057188034057617,9.184837341308594,8.967733383178711,11.271858215332031
mig,0.5,7.942390441894532,7.955312728881836,7.918715476989746,10.596036911010742
mig,0.6,6.379389762878419,6.388187408447266,6.332635879516602,10.570573806762695
mig,0.7,6.257772445678711,6.311655044555664,6.285905838012695,10.578250885009766
mig,0.8,6.252527236938477,6.308794021606445,6.282567977905273,10.57281494140625
mig,0.9,6.258487701416016,6.312847137451172,6.272792816162109,10.554790496826172
mig,1.0,6.24537467956543,6.305217742919922,6.270885467529297,10.552334785461426
