mode,load,0_inception_v3-4,1_inception_v3-4,2_inception_v3-4,3_inception_v3-4
mig,0.1,5.610823631286621,6.4250707626342765,5.3490161895752,0.620484352111812
mig,0.2,8.859825134277342,9.232306480407715,8.59842300415039,8.329105377197266
mig,0.3,9.206581115722654,9.440565109252939,8.681178092956545,9.60884094238281
mig,0.4,9.444046020507816,9.513378143310547,9.24692153930664,12.585783004760746
mig,0.5,10.657501220703129,10.457038879394531,10.235309600830078,17.69335269927979
mig,0.6,12.8584623336792,12.600183486938477,13.690948486328125,23.545217514038082
mig,0.7,20.470857620239258,19.599914550781254,18.481969833374023,30.247116088867188
mig,0.8,27.559733390808102,28.488516807556152,30.01117706298828,49.50222969055177
mig,0.9,61.542654037475586,58.449363708496094,61.47170066833496,88.45114707946777
mig,1.0,291.6746139526367,270.1153755187988,305.6881904602051,1233.5633277893066
