mode,load,0_inception_v3-4,1_inception_v3-4,2_inception_v3-4,3_inception_v3-4
mig,0.1,27.652561664581278,25.827915668487528,25.454611778259228,23.141851425170913
mig,0.2,29.993157386779774,29.793162345886238,28.272228240966793,29.272263050079342
mig,0.3,29.363994598388658,29.744815826416,29.53471899032595,35.526785850524895
mig,0.4,27.564153671264627,28.401136398315582,27.111749649047862,42.77478694915762
mig,0.5,27.920694351196374,26.04753971099852,28.309798240661618,48.52248430252076
mig,0.6,29.8185682296753,32.5488567352295,39.53137397766106,60.91647386550904
mig,0.7,47.46973514556879,49.465999603271484,45.02458572387701,77.36708164215088
mig,0.8,61.66187047958366,58.41571092605591,70.34761905670162,106.73728942871087
mig,0.9,106.66836738586417,120.94700813293464,112.33720779418964,188.30496072769165
mig,1.0,440.81735134124744,360.82141399383545,403.87940406799316,1461.6545629501343
