mode,load,0_inception_v3-4,1_inception_v3-4,2_inception_v3-4,3_inception_v3-4
mig,0.1,0.05924701690673828,0.05698204040527344,0.057816505432128906,0.05936622619628906
mig,0.2,0.05412101745605469,0.05257129669189453,0.0514984130859375,0.05602836608886719
mig,0.3,0.0476837158203125,0.04744529724121094,0.04553794860839844,0.05078315734863281
mig,0.4,0.04291534423828125,0.04220008850097656,0.0457763671875,0.04982948303222656
mig,0.5,0.38695335388183594,0.6071329116821289,0.6041526794433594,0.8412599563598633
mig,0.6,2.2150278091430664,2.1131038665771484,2.649545669555664,4.352807998657227
mig,0.7,4.941225051879883,4.533052444458008,4.556179046630859,7.319450378417969
mig,0.8,6.579995155334473,7.243514060974121,8.075475692749023,11.986732482910156
mig,0.9,15.92254638671875,15.903711318969727,18.23258399963379,28.809309005737305
mig,1.0,76.12133026123047,97.09620475769043,118.63851547241211,334.82229709625244
