mode,load,0_squeezenet1_0-32,1_vgg11-16,2_vgg19-8
mps-uncap,0.8,29.51359748840332,18.86439323425293,27.0078182220459
mps-uncap,0.9,27.78482437133789,19.576549530029297,24.988889694213867
mps-uncap,1.0,30.364036560058594,17.817258834838867,26.412487030029297
mps-uncap,0.5,27.20499038696289,18.152952194213867,25.075674057006836
mps-uncap,0.6,34.02304649353027,30.347347259521484,33.06937217712402
mps-uncap,0.7,27.59528160095215,18.349409103393555,24.283409118652344
mps-uncap,0.1,25.58135986328125,22.01390266418457,23.64826202392578
mps-uncap,0.2,24.252653121948242,18.6007022857666,23.60367774963379
mps-uncap,0.3,23.744821548461914,16.95871353149414,22.33409881591797
mps-uncap,0.4,26.135683059692383,25.494098663330078,22.38011360168457
