mode,load,0_squeezenet1_0-32,1_vgg11-16,2_vgg19-8
mps-uncap,0.8,0.010967254638671875,0.009059906005859375,0.010967254638671875
mps-uncap,0.9,0.010967254638671875,0.010013580322265625,0.011444091796875
mps-uncap,1.0,0.014781951904296875,0.011444091796875,0.011444091796875
mps-uncap,0.5,0.010967254638671875,0.01049041748046875,0.011444091796875
mps-uncap,0.6,0.01049041748046875,0.01049041748046875,0.010728836059570312
mps-uncap,0.7,0.009775161743164062,0.009298324584960938,0.011205673217773438
mps-uncap,0.1,0.015020370483398438,0.014781951904296875,0.013589859008789062
mps-uncap,0.2,0.012636184692382812,0.0133514404296875,0.014066696166992188
mps-uncap,0.3,0.011682510375976562,0.011682510375976562,0.011444091796875
mps-uncap,0.4,0.010967254638671875,0.009059906005859375,0.011682510375976562
