mode,load,0_squeezenet1_0-32,1_vgg11-16,2_vgg19-8
mps-uncap,0.8,17.87567138671875,10.483503341674805,16.127824783325195
mps-uncap,0.9,21.678805351257324,11.627435684204102,19.74308490753174
mps-uncap,1.0,23.052453994750977,12.428522109985352,20.577073097229004
mps-uncap,0.5,10.706543922424316,7.654666900634766,10.120868682861328
mps-uncap,0.6,11.664152145385742,8.252859115600586,11.234045028686523
mps-uncap,0.7,13.933539390563965,9.395599365234375,13.049840927124023
mps-uncap,0.1,8.958101272583008,7.399082183837891,7.67207145690918
mps-uncap,0.2,8.656501770019531,7.3947906494140625,7.176637649536133
mps-uncap,0.3,8.563876152038574,7.231473922729492,7.091760635375977
mps-uncap,0.4,9.138107299804688,7.358670234680176,7.865190505981445
