mode,load,0_squeezenet1_0-32,1_vgg11-16,2_vgg19-8
mps-uncap,0.8,23.558712005615238,13.921022415161133,21.264314651489258
mps-uncap,0.9,23.865294456481934,14.288139343261719,21.73779010772705
mps-uncap,1.0,24.101567268371582,14.513111114501953,21.99547290802002
mps-uncap,0.5,18.0842399597168,11.446070671081547,16.29467010498047
mps-uncap,0.6,19.70534324645996,12.15033531188965,17.5656795501709
mps-uncap,0.7,22.37224578857422,12.931871414184572,19.97694969177246
mps-uncap,0.1,13.413858413696293,10.34526824951172,12.191820144653322
mps-uncap,0.2,14.256405830383303,10.021829605102539,12.036418914794922
mps-uncap,0.3,15.040993690490723,10.648059844970703,12.275600433349611
mps-uncap,0.4,16.44968986511231,11.42878532409668,14.777493476867676
