mode,load,0_squeezenet1_0-32,1_vgg11-16,2_vgg19-8
mps-uncap,0.8,174.58152770996094,126.02591514587402,201.86805725097656
mps-uncap,0.9,556.2243461608887,349.20763969421387,356.19378089904785
mps-uncap,1.0,6529.305696487427,5496.99592590332,3057.913303375244
mps-uncap,0.5,43.14160346984863,35.71033477783203,51.6660213470459
mps-uncap,0.6,71.74110412597656,61.76018714904785,58.875322341918945
mps-uncap,0.7,111.14954948425293,93.52874755859375,93.0473804473877
mps-uncap,0.1,16.84403419494629,10.90097427368164,7.681846618652344
mps-uncap,0.2,17.358064651489258,19.169330596923828,16.262531280517578
mps-uncap,0.3,28.95212173461914,19.53291893005371,34.82651710510254
mps-uncap,0.4,38.475990295410156,27.58312225341797,48.16937446594238
