mode,load,0_squeezenet1_0-32,1_vgg11-16,2_vgg19-8
mps-uncap,0.8,27.055978775024414,21.822452545166016,26.642799377441406
mps-uncap,0.9,77.07536220550537,60.85705757141113,61.1574649810791
mps-uncap,1.0,4036.1822843551636,2515.1495933532715,1437.1618032455444
mps-uncap,0.5,12.115240097045898,9.451985359191895,11.350393295288086
mps-uncap,0.6,13.803958892822266,10.19906997680664,12.598037719726562
mps-uncap,0.7,18.706917762756348,13.179421424865723,16.58010482788086
mps-uncap,0.1,9.152531623840332,7.565975189208984,8.203506469726562
mps-uncap,0.2,8.861184120178223,7.548332214355469,7.294178009033203
mps-uncap,0.3,8.85927677154541,7.427215576171875,7.35020637512207
mps-uncap,0.4,10.420680046081543,8.281469345092773,9.662985801696777
