mode,load,0_vgg13-8,1_alexnet-2,2_resnet34-8
mps-uncap,1.0,6.867170333862305,3.2851696014404297,14.972543716430664
mig,1.0,10.67349910736084,1.5916824340820312,7.346844673156738
