mode,load,0_vgg13-8,1_alexnet-2,2_resnet34-8
mps-uncap,1.0,5.8574676513671875,0.7848739624023438,10.80012321472168
mig,1.0,9.969472885131836,1.4104843139648438,6.736993789672852
