mode,load,0_vgg13-8,1_alexnet-2,2_resnet34-8
mps-uncap,1.0,0.000476837158203125,0.01621246337890625,0.000476837158203125
mig,1.0,0.0007152557373046875,0.0057220458984375,0.0007152557373046875
