mode,load,0_efficientnet_b6-2,1_resnet18-8,2_squeezenet1_0-4
mps-uncap,0.8,10.04934310913086,1.5845298767089844,1.1665821075439453
mps-uncap,0.9,9.84501838684082,1.5878677368164062,1.177072525024414
mps-uncap,1.0,10.980606079101562,1.5964508056640625,1.1754035949707031
mps-uncap,0.5,10.043859481811523,1.5864372253417969,1.1668205261230469
mps-uncap,0.6,9.918689727783203,1.5921592712402344,1.1706352233886719
mps-uncap,0.7,10.024070739746094,1.5904903411865234,1.1708736419677734
mps-uncap,0.1,10.114908218383789,1.5985965728759766,1.1682510375976562
mps-uncap,0.2,10.091781616210938,1.585245132446289,1.184701919555664
mps-uncap,0.3,9.981155395507812,1.5799999237060547,1.1708736419677734
mps-uncap,0.4,9.79924201965332,1.5940666198730469,1.1839866638183594
