mode,load,0_efficientnet_b6-2,1_resnet18-8,2_squeezenet1_0-4
mps-uncap,0.8,99.35966491699214,15.406727790832498,13.568091392517111
mps-uncap,0.9,112.66512870788573,24.12721633911132,23.578274250030532
mps-uncap,1.0,934.8007965087888,65.23613929748538,405.6524848937988
mps-uncap,0.5,42.89830207824703,10.398793220520018,9.492254257202145
mps-uncap,0.6,53.14796686172473,11.026067733764654,9.237492084503174
mps-uncap,0.7,79.63565826416017,11.045711040496826,10.31746864318846
mps-uncap,0.1,46.46431922912598,5.810229778289792,5.1968097686767605
mps-uncap,0.2,41.115455627441385,7.118136882781973,6.388072967529298
mps-uncap,0.3,38.267021179199205,8.490705490112306,8.719260692596434
mps-uncap,0.4,40.01923561096192,10.005605220794685,9.87863540649414
