mode,load,0_efficientnet_b6-2,1_resnet18-8,2_squeezenet1_0-4
mps-uncap,0.8,39.530086517333984,5.704164505004883,5.255746841430665
mps-uncap,0.9,62.66837120056152,10.19110679626465,11.2269163131714
mps-uncap,1.0,616.182804107666,29.6630859375,368.3944702148438
mps-uncap,0.5,13.927793502807619,3.694295883178711,3.5550594329833984
mps-uncap,0.6,18.51048469543457,3.879833221435547,3.2963037490844727
mps-uncap,0.7,25.64363479614258,4.016232490539552,3.5147666931152344
mps-uncap,0.1,5.330657958984394,0.22530555725097623,0.7699966430664068
mps-uncap,0.2,11.359643936157227,1.8975019454956064,1.8586158752441406
mps-uncap,0.3,11.716556549072275,2.6564598083496103,2.583909034729006
mps-uncap,0.4,12.258338928222656,3.401041030883789,3.591775894165039
