mode,load,0_efficientnet_b6-2,1_resnet18-8,2_squeezenet1_0-4
mps-uncap,0.8,21.913528442382812,3.335714340209961,2.7539730072021484
mps-uncap,0.9,29.796600341796875,4.42194938659668,4.627227783203125
mps-uncap,1.0,186.84935569763184,9.422063827514648,245.35512924194336
mps-uncap,0.5,13.80002498626709,3.049135208129883,2.5434494018554688
mps-uncap,0.6,14.431953430175781,2.904653549194336,2.3413896560668945
mps-uncap,0.7,16.003131866455078,2.723813056945801,2.1796226501464844
mps-uncap,0.1,23.055553436279297,3.0426979064941406,2.6335716247558594
mps-uncap,0.2,18.06807518005371,3.0083656311035156,2.649068832397461
mps-uncap,0.3,17.406225204467773,3.089427947998047,2.7446746826171875
mps-uncap,0.4,14.601469039916992,3.2340288162231445,2.8548240661621094
