mode,load,0_efficientnet_b6-2,1_resnet18-8,2_squeezenet1_0-4
mps-uncap,0.8,87.32495307922362,13.104081153869622,11.64335250854493
mps-uncap,0.9,100.35208702087402,21.805248260498026,21.63495540618897
mps-uncap,1.0,920.5836486816402,62.803983688354506,403.6193656921387
mps-uncap,0.5,31.238958835601643,7.812438011169433,7.404255867004393
mps-uncap,0.6,41.09870195388787,8.664793968200684,7.354190349578857
mps-uncap,0.7,67.3924732208252,8.797051906585695,8.442068099975586
mps-uncap,0.1,23.758602142334002,3.0112910270690896,2.685499191284182
mps-uncap,0.2,25.709934234619112,4.424881935119616,3.9962196350097656
mps-uncap,0.3,25.832176208496065,5.69462776184082,6.3345575332641575
mps-uncap,0.4,27.35602855682377,7.322621345520057,7.72547721862793
