mode,load,0_efficientnet_b6-2,1_resnet18-8,2_squeezenet1_0-4
mps-uncap,0.8,15.564107894897454,2.6512861251831055,2.299785614013672
mps-uncap,0.9,15.388193130493162,2.657318115234373,2.3262047767639165
mps-uncap,1.0,15.257482528686516,2.686023712158203,2.342977523803711
mps-uncap,0.5,18.490028381347653,3.323192596435547,2.812623977661133
mps-uncap,0.6,17.781770229339593,3.197617530822754,2.657310962677002
mps-uncap,0.7,16.126334667205814,2.8023743629455566,2.286672592163086
mps-uncap,0.1,25.67277908325196,3.5278749465942383,3.019628524780274
mps-uncap,0.2,26.095752716064446,3.3369779586791988,2.925577163696289
mps-uncap,0.3,24.042730331420888,3.3820343017578125,2.9878616333007812
mps-uncap,0.4,18.57902050018311,3.4039735794067405,3.0286312103271484
