mode,load,0_alexnet-16,1_resnet50-2,2_squeezenet1_0-16
mps-uncap,1.0,3.019094467163086,9.737205505371094,5.973339080810547
ts,1.0,4.369258880615234,8.10384750366211,8.189010620117188
mig,1.0,2.682709693908691,4.891395568847656,10.57887077331543
