mode,load,0_alexnet-16,1_resnet50-2,2_squeezenet1_0-16
mps-uncap,1.0,0.007867813110351562,0.000476837158203125,0.000476837158203125
ts,1.0,0.000476837158203125,0.006198883056640625,0.00762939453125
mig,1.0,0.00095367431640625,0.0059604644775390625,0.000476837158203125
