mode,load,0_resnet18-4,1_resnet34-8,2_vgg19-32
mps-uncap,0.8,98.29578399658197,356.4719629287718,388.59097242355347
mps-uncap,0.9,254.06984090805085,874.6158432960508,1039.892854690552
mps-uncap,1.0,2293.0097699165344,7901.41188621521,5240.40675163269
mps-uncap,0.5,34.857182502746596,48.662943840026955,141.57082557678225
mps-uncap,0.6,41.72449111938476,76.01745128631592,132.04859733581537
mps-uncap,0.7,59.815385341644266,77.73961305618282,208.92945766448943
mps-uncap,0.1,18.059754371643063,25.627098083496108,62.38984584808353
mps-uncap,0.2,18.404157161712646,25.74288845062256,69.33584928512576
mps-uncap,0.3,19.141879081726074,34.15061235427858,77.21542358398436
mps-uncap,0.4,21.95290327072143,47.12336063385014,84.57046747207643
