mode,load,0_densenet169-32,1_resnet34-32,2_vgg19-2
mps-uncap,0.8,544.3171835360522,1821.0381756038407,224.8283533264229
mps-uncap,0.9,617.9803901135264,2012.378927501239,252.96302727837156
mps-uncap,1.0,588.0436206919411,2113.483641049381,269.027387693688
mps-uncap,0.5,319.72538452088605,1096.780975175964,142.21451614975987
mps-uncap,0.6,394.96325423712767,1338.6610795579224,171.95786376088805
mps-uncap,0.7,472.1621853512169,1501.0586513214755,196.4595640414032
mps-uncap,0.1,64.72459445747796,238.52717840144825,28.81273749573715
mps-uncap,0.2,130.46839973224846,417.084120982933,57.97964855949316
mps-uncap,0.3,189.01195600533217,665.4566954263514,85.99874974611106
mps-uncap,0.4,270.86800788762463,857.5701671449928,116.7771137415151
