mode,load,0_resnet101-2,1_resnet18-2,2_vgg13-8
mps-uncap,0.8,96.87860012054445,73.38437557220458,90.37496566772445
mps-uncap,0.9,781.99987411499,50.23479461669922,546.9608950614929
mps-uncap,1.0,1043.12344789505,5848.810529708862,6393.890357017517
mps-uncap,0.5,21.554670333862315,10.672855377197275,19.515423774719245
mps-uncap,0.6,25.607242584228516,15.815770626068117,25.284838676452626
mps-uncap,0.7,41.02139472961419,24.52958583831785,49.25926208496087
mps-uncap,0.1,20.233983993530284,4.861006736755362,7.136421203613282
mps-uncap,0.2,21.772129535675113,6.879482269287162,8.325881958007777
mps-uncap,0.3,25.143318176269513,9.003400802612282,10.620737075805666
mps-uncap,0.4,25.121273994445783,9.75252628326415,14.195799827575684
