mode,load,0_resnet101-2,1_resnet18-2,2_vgg13-8
mps-uncap,0.8,0.009298324584960938,0.009059906005859375,0.009775161743164062
mps-uncap,0.9,0.011682510375976562,0.009059906005859375,0.011444091796875
mps-uncap,1.0,0.012159347534179688,0.010967254638671875,0.011682510375976562
mps-uncap,0.5,0.011682510375976562,0.010728836059570312,0.009298324584960938
mps-uncap,0.6,0.011205673217773438,0.009298324584960938,0.009775161743164062
mps-uncap,0.7,0.01049041748046875,0.009298324584960938,0.008821487426757812
mps-uncap,0.1,0.019311904907226562,0.014543533325195312,0.014781951904296875
mps-uncap,0.2,0.011682510375976562,0.011920928955078125,0.011920928955078125
mps-uncap,0.3,0.011682510375976562,0.011205673217773438,0.011205673217773438
mps-uncap,0.4,0.011205673217773438,0.010967254638671875,0.009298324584960938
