mode,load,0_resnet101-2,1_resnet18-2,2_vgg13-8
mps-uncap,0.8,60.68301200866699,34.415769577026396,49.809980392456055
mps-uncap,0.9,518.1021690368657,29.815196990966797,315.02695083618175
mps-uncap,1.0,730.8844804763794,5230.990052223206,5750.089645385742
mps-uncap,0.5,22.27334976196289,8.66246223449707,13.974046707153319
mps-uncap,0.6,25.188589096069336,10.012149810791016,17.85731315612793
mps-uncap,0.7,32.32879638671875,14.094018936157225,25.32768249511719
mps-uncap,0.1,24.51491355895996,6.095123291015629,8.280372619628908
mps-uncap,0.2,25.29444694519045,7.146263122558595,8.85496139526367
mps-uncap,0.3,26.36671066284181,8.464908599853516,10.386943817138672
mps-uncap,0.4,23.977136611938484,8.239364624023438,11.394023895263672
