mode,load,0_resnet101-2,1_resnet18-2,2_vgg13-8
mps-uncap,0.8,8.941411972045898,1.924276351928711,4.843473434448242
mps-uncap,0.9,8.990764617919922,1.9183158874511719,4.85992431640625
mps-uncap,1.0,10.417938232421875,1.9800662994384766,5.441904067993164
mps-uncap,0.5,8.84866714477539,1.9123554229736328,4.775285720825195
mps-uncap,0.6,8.830070495605469,1.8994808197021484,4.744052886962891
mps-uncap,0.7,8.895158767700195,1.9309520721435547,4.758119583129883
mps-uncap,0.1,8.972406387329102,2.179861068725586,4.851341247558594
mps-uncap,0.2,9.008646011352539,1.9946098327636719,4.819154739379883
mps-uncap,0.3,8.737802505493164,1.9664764404296875,4.817485809326172
mps-uncap,0.4,8.809089660644531,1.9216537475585938,4.732608795166016
