mode,load,0_resnet101-2,1_resnet18-2,2_vgg13-8
mps-uncap,0.8,84.35171243678828,328.49742857075626,1175.1878999586233
mps-uncap,0.9,97.28777722635802,368.74763967218195,1336.3811486221116
mps-uncap,1.0,105.94023449082025,372.14834573188494,1347.8166896268037
mps-uncap,0.5,51.368412994268375,206.44139476590317,728.1591486486665
mps-uncap,0.6,61.003068143240064,242.28803079586854,874.3066870462344
mps-uncap,0.7,71.6748826958448,284.59743079299443,1013.9201004298093
mps-uncap,0.1,11.129139657662337,41.26634635900538,156.91893330476387
mps-uncap,0.2,21.486861005780757,80.9769611870117,289.73188654368994
mps-uncap,0.3,32.51340603721763,121.11093798794099,444.9349118256007
mps-uncap,0.4,41.080276996083796,162.72456101797857,575.0066688761027
