mode,load,0_inception_v3-16,1_mobilenet_v2-2,2_resnet50-8
mps-uncap,0.8,129.61244583129883,36.97919845581055,63.591718673706055
mps-uncap,0.9,126.45316123962402,66.91741943359375,90.24477005004883
mps-uncap,1.0,477.99110412597656,1118.42942237854,225.2957820892334
mps-uncap,0.5,29.944419860839844,24.843931198120117,28.52606773376465
mps-uncap,0.6,56.63919448852539,19.167423248291016,25.08854866027832
mps-uncap,0.7,67.89088249206543,23.96082878112793,53.14922332763672
mps-uncap,0.1,11.794805526733398,9.966373443603516,8.705615997314453
mps-uncap,0.2,24.436235427856445,18.290042877197266,13.971805572509766
mps-uncap,0.3,37.15014457702637,29.461383819580078,23.488759994506836
mps-uncap,0.4,37.3077392578125,23.174047470092773,22.943496704101562
