mode,load,0_inception_v3-16,1_mobilenet_v2-2,2_resnet50-8
mps-uncap,0.8,5.602717399597168,1.9626617431640625,3.041505813598633
mps-uncap,0.9,10.28752326965332,5.455493927001953,5.211830139160156
mps-uncap,1.0,72.1583366394043,603.37233543396,21.85845375061035
mps-uncap,0.5,0.05054473876953125,0.36716461181640625,0.04506111145019531
mps-uncap,0.6,0.051975250244140625,0.6698369979858398,0.04839897155761719
mps-uncap,0.7,1.6582012176513672,1.3000965118408203,1.3757944107055664
mps-uncap,0.1,0.05841255187988281,0.045299530029296875,0.049591064453125
mps-uncap,0.2,0.05269050598144531,0.04601478576660156,0.0476837158203125
mps-uncap,0.3,0.05412101745605469,0.0457763671875,0.047206878662109375
mps-uncap,0.4,0.05221366882324219,0.14925003051757812,0.04863739013671875
