mode,load,0_inception_v3-16,1_mobilenet_v2-2,2_resnet50-8
mps-uncap,0.8,67.23394870758054,19.592437744140685,35.18796920776365
mps-uncap,0.9,84.63400363922126,45.11885643005378,47.61037826538093
mps-uncap,1.0,367.33222007751465,1082.8780269622805,172.5824546813966
mps-uncap,0.5,20.551862716674837,11.85906887054443,14.215040206909181
mps-uncap,0.6,29.493966102600105,11.04353666305542,14.946210384368896
mps-uncap,0.7,41.03165626525872,13.480463027954098,23.848783969879083
mps-uncap,0.1,9.275343418121338,5.522263050079346,5.668878555297842
mps-uncap,0.2,12.303514480590806,10.645446777343754,8.593697547912594
mps-uncap,0.3,20.91683387756346,14.273691177368164,12.075090408325204
mps-uncap,0.4,21.66637420654279,12.101171016693113,14.018001556396483
