mode,load,0_inception_v3-16,1_mobilenet_v2-2,2_resnet50-8
mps-uncap,0.8,37.67297267913819,10.700654983520508,21.338605880737312
mps-uncap,0.9,58.28890800476074,25.023365020751953,28.58757972717285
mps-uncap,1.0,278.591251373291,940.3002023696899,95.96381187438963
mps-uncap,0.5,19.099140167236325,8.615446090698242,12.529969215393066
mps-uncap,0.6,21.233201026916504,7.770061492919922,12.756681442260742
mps-uncap,0.7,26.82228088378906,8.877754211425781,15.650749206542969
mps-uncap,0.1,12.693524360656738,6.979990005493163,7.236480712890625
mps-uncap,0.2,14.88437652587891,9.967184066772461,9.669256210327147
mps-uncap,0.3,19.97535228729248,10.696148872375488,11.32674217224121
mps-uncap,0.4,20.148324966430664,9.345889091491701,12.994813919067385
