mode,load,0_resnet152-4,1_resnet34-32,2_resnet34-32
mps-uncap,0.8,27.554655075073242,12.128067016601562,11.999320983886719
mps-uncap,0.9,29.802560806274414,12.384867668151855,12.461662292480469
mps-uncap,1.0,31.5474271774292,12.619376182556152,12.650012969970703
mps-uncap,0.5,20.389270782470703,10.338711738586426,10.352230072021484
mps-uncap,0.6,21.641445159912113,11.021566390991211,10.873985290527344
mps-uncap,0.7,24.32203292846681,11.348628997802734,11.56773567199707
mps-uncap,0.1,18.580913543701172,7.249832153320313,7.302141189575195
mps-uncap,0.2,18.831324577331543,8.898067474365238,8.621931076049806
mps-uncap,0.3,19.40603256225586,9.710693359375002,9.682989120483398
mps-uncap,0.4,19.661617279052734,10.153126716613768,10.13193130493164
