mode,load,0_resnet152-4,1_resnet34-32,2_resnet34-32
mps-uncap,0.8,96.4498710632325,77.54590272903408,50.66973686218261
mps-uncap,0.9,227.2283887863162,111.97799444198607,114.37368392944336
mps-uncap,1.0,635.72815656662,797.2961068153382,403.9350986480713
mps-uncap,0.5,25.79173803329454,20.39336919784551,16.813673973083496
mps-uncap,0.6,27.90254592895508,19.055786132812504,22.770223617553892
mps-uncap,0.7,44.18430805206298,38.8119602203368,37.129602432250906
mps-uncap,0.1,15.74783802032471,5.3435897827148455,5.269689559936524
mps-uncap,0.2,18.240101337432716,6.473217010498047,6.378455162048338
mps-uncap,0.3,18.115711212158203,10.235707759857188,9.65059995651245
mps-uncap,0.4,24.9493312835694,16.15900039672848,13.063478469848631
