mode,load,0_resnet152-4,1_resnet34-32,2_resnet34-32
mps-uncap,0.8,32.47213363647461,13.053178787231445,12.80975341796875
mps-uncap,0.9,33.522605895996094,13.932228088378906,13.927459716796875
mps-uncap,1.0,33.34760665893555,13.794898986816406,13.752460479736328
mps-uncap,0.5,30.089139938354492,12.396812438964844,12.589216232299805
mps-uncap,0.6,30.66873550415039,12.42971420288086,12.349605560302734
mps-uncap,0.7,31.71086311340332,12.995481491088867,12.978792190551758
mps-uncap,0.1,19.90222930908203,11.987447738647461,11.905908584594727
mps-uncap,0.2,22.943496704101562,11.913776397705078,11.869192123413086
mps-uncap,0.3,25.886058807373047,11.914968490600586,11.93094253540039
mps-uncap,0.4,28.913497924804688,11.930465698242188,11.962413787841797
